pgpid,Nahray b. Nissim,Halfon b. Menashshe,Moses Maimonides,Efrayim b. Shemarya,Shelomo b. Yehuda,Shelomo b. Eliyahhu,Hillel b. Eli,Moshe b. Levi,Mevorakh b. Natan,Daniel b. Azarya
30533,False,False,False,False,False,False,False,False,False,False
30534,False,False,False,False,False,False,False,False,False,False
30539,False,False,False,False,False,False,False,False,False,False
30541,False,False,False,False,False,False,False,False,False,False
30549,False,False,False,False,False,False,False,False,False,False
30550,False,False,False,False,False,False,False,False,False,False
30551,False,False,False,False,False,False,False,False,False,False
30553,False,False,False,False,False,False,False,False,False,False
30554,False,False,False,False,False,False,False,False,False,False
30561,False,False,False,False,False,False,False,False,False,False
30562,False,False,False,False,False,False,False,False,False,False
30567,False,False,False,False,False,False,False,False,False,False
30570,False,False,False,False,False,False,False,False,False,False
30573,False,False,False,False,False,False,False,False,False,False
30574,False,False,False,False,False,False,False,False,False,False
30585,False,False,False,False,False,False,False,False,False,False
30586,False,False,False,False,False,False,False,False,False,False
30587,False,False,False,False,False,False,False,False,False,False
30589,False,False,False,False,False,False,False,False,False,False
30591,False,False,False,False,False,False,False,False,False,False
30597,False,False,False,False,False,False,False,False,False,False
30599,False,False,False,False,False,False,False,False,False,False
30602,False,False,False,False,False,False,False,False,False,False
30605,False,False,False,False,False,False,False,False,False,False
30646,False,False,False,False,False,False,False,False,False,False
30904,False,False,False,False,False,False,False,False,False,False
30914,False,False,False,False,False,False,False,False,False,False
30944,False,False,False,False,False,False,False,False,False,False
30955,False,False,False,False,False,False,False,False,False,False
30957,False,False,False,False,False,False,False,False,False,False
30989,False,False,False,False,False,False,False,False,False,False
30990,False,False,False,False,False,False,False,False,False,False
31007,False,False,False,False,False,False,False,False,False,False
31047,False,False,False,False,False,False,False,False,False,False
31050,False,False,False,False,False,False,False,False,False,False
31060,False,False,False,False,False,False,False,False,False,False
31083,False,False,False,False,False,False,False,False,False,False
31084,False,False,False,False,False,False,False,False,False,False
31097,False,False,False,False,False,False,False,False,False,False
31098,False,False,False,False,False,False,False,False,False,False
31145,False,False,False,False,False,False,False,False,False,False
31174,False,False,False,False,False,False,False,False,False,False
31315,False,False,False,False,False,False,False,False,False,False
31422,False,False,False,False,False,False,False,False,False,False
31435,False,False,False,False,False,False,False,False,False,False
31556,False,False,False,False,False,False,False,False,False,False
31716,False,False,False,False,False,False,False,False,False,False
31728,False,False,False,False,False,False,False,False,False,False
31822,False,False,False,False,False,False,False,False,False,False
31823,False,False,False,False,False,False,False,False,False,False
31824,False,False,False,False,False,False,False,False,False,False
31825,False,False,False,False,False,False,False,False,False,False
31826,False,False,False,False,False,False,False,False,True,False
31827,False,False,False,False,False,False,False,False,True,False
31828,False,False,False,False,False,False,False,False,False,False
31829,False,False,False,False,False,False,False,False,True,False
31830,False,False,False,False,False,False,False,False,False,False
31831,False,False,False,False,False,False,False,False,True,False
31832,False,False,False,False,False,False,False,False,False,False
31833,False,False,False,False,False,False,False,False,False,False
31834,False,False,False,False,False,False,False,False,False,False
31835,False,False,False,False,False,False,False,False,False,False
31836,False,False,False,False,False,False,False,False,False,False
31837,False,False,False,False,False,False,False,False,False,False
31838,False,False,False,False,False,False,False,False,True,False
31840,False,False,False,False,False,False,False,False,False,False
31841,False,False,False,False,False,False,False,False,False,False
31842,False,False,False,False,False,False,False,False,False,False
31843,False,False,False,False,False,False,False,False,False,False
31844,False,False,False,False,False,False,False,False,False,False
31845,False,False,False,False,False,False,False,False,False,False
31846,False,False,False,False,False,False,False,False,False,False
31847,False,False,False,False,False,False,False,False,False,False
31848,False,False,False,False,False,False,False,False,True,False
31849,False,False,False,False,False,False,False,False,False,False
31920,False,False,False,False,False,False,False,False,False,False
32097,False,False,False,False,False,False,False,False,False,False
32104,False,False,False,False,False,False,False,False,False,False
32153,False,False,False,False,False,False,False,False,False,False
32154,False,False,False,False,False,False,False,False,False,False
